000000000000.jpg,20.802297592163086
000000000001.jpg,24.865028381347656
000000000002.jpg,26.518407821655273
000000000003.jpg,24.543371200561523
000000000004.jpg,21.273950576782227
000000000005.jpg,18.252382278442383
000000000006.jpg,22.59947967529297
000000000007.jpg,12.432808876037598
000000000008.jpg,28.96546173095703
000000000009.jpg,21.011632919311523
000000000010.jpg,33.82367706298828
000000000011.jpg,20.184398651123047
000000000012.jpg,25.886547088623047
000000000013.jpg,25.961994171142578
000000000014.jpg,20.520599365234375
000000000015.jpg,25.389476776123047
000000000016.jpg,26.057376861572266
000000000017.jpg,20.11870765686035
000000000018.jpg,32.56742477416992
000000000019.jpg,28.339502334594727
Average genre clip-similarity score of 20 images edited by instruct-pix2pix:24.005726289749145
