000000000000.jpg,29.165489196777344
000000000001.jpg,22.64144515991211
000000000002.jpg,25.64682960510254
000000000003.jpg,24.572498321533203
000000000004.jpg,26.54930877685547
000000000005.jpg,26.376373291015625
000000000006.jpg,26.81058120727539
000000000007.jpg,26.310985565185547
000000000008.jpg,20.27322006225586
000000000009.jpg,24.01468276977539
000000000010.jpg,39.57805633544922
000000000011.jpg,31.251880645751953
000000000012.jpg,29.96172332763672
000000000013.jpg,24.836740493774414
000000000014.jpg,16.363344192504883
000000000015.jpg,21.33285903930664
000000000016.jpg,30.701139450073242
000000000017.jpg,20.975242614746094
000000000018.jpg,28.52625846862793
000000000019.jpg,24.957122802734375
Average style clip-similarity score of 20 images edited by instruct-pix2pix:26.042289066314698
